country;year;quarter;vessel_length;fishing_tech;gear_type;target_assemblage;mesh_size_range;metier;domain_discards;domain_landings;supra_region;sub_region;eez_indicator;geo_indicator;nep_sub_region;specon_tech;deep;species;totwghtlandg;totvallandg;discards;confidential
PSP;2020;1;VL2440;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;POP;0.126;534.898082;NK;A
PSP;2020;1;VL0006;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SQC;0.047;452.2983614;NK;A
PSP;2020;1;VL0612;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SQE;0.177;504.146387;NK;A
PSP;2020;1;VL1218;DTS;OTB;DEF;40D50;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SQI;0.01;18.11485232;NK;A
PSP;2020;1;VL1824;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CIL;0.084;370.5717373;0.002;A
PSP;2020;1;VL2440;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CTC;0.146;822.2954133;0;A
PSP;2020;1;VL0006;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;DPS;0.002;30.27467412;0;A
PSP;2020;1;VL0612;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;EOI;0.122;207.1038529;0.001;A
PSP;2014;1;VL1218;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NEU;NA;NK;NA;GFB;0.001;3.099747283;0;A
PSP;2014;1;VL1824;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NEU;NA;NK;NA;GUU;0.008;38.48234904;0;A
PSP;2014;1;VL2440;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NEU;NA;NK;NA;HKE;0.182;803.2647308;0.085;A
PSP;2014;1;VL0006;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;HOM;0.202;164.6693141;0.04;A
PSP;2014;1;VL0612;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;JOD;0.364;2882.628369;0.087;A
PSP;2014;1;VL1218;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;JRS;0.02;48.49093858;0;A
PSP;2014;1;VL1824;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MON;0.015;72.82087382;0;A
PSP;2014;1;VL2440;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MTS;0.017;121.9164205;0;A
PSP;2015;1;VL0006;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MUT;0.101;693.5025656;0;A
PSP;2015;1;VL0612;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;OCC;1.495;7141.512971;0.151;A
PSP;2015;1;VL1218;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBA;0.004;11.66754202;0.005;A
PSP;2015;1;VL1824;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SYC;0.338;299.304975;0.523;A
PSP;2015;1;VL2440;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CIL;0.03;132.3470491;0.081;A
PSP;2015;1;VL0006;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CTC;0.375;2112.060137;0;A
PSP;2016;1;VL0612;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;EOI;0.16;271.6116103;0.005;A
PSP;2016;1;VL1218;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;HKE;0.11;485.4896725;0.004;A
PSP;2016;1;VL1824;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;HOM;0.02;16.30389249;0.072;A
PSP;2016;1;VL2440;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MON;0.02;97.09449843;0;A
PSP;2016;1;VL0006;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MTS;2.225;15956.70797;0;A
PSP;2016;1;VL0612;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;OCC;0.114;544.5702198;0;A
PSP;2017;1;VL1218;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBG;0.65;6463.069112;0;A
PSP;2017;1;VL1824;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;GBN;0.358;729.0953806;NK;A
PSP;2017;1;VL2440;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;IAR;0.005;42.282636;NK;A
PSP;2017;1;VL0006;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;IOD;0.778;2294.182409;NK;A
PSP;2017;1;VL0612;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MIA;0.014;152.5534039;NK;A
PSP;2017;1;VL1218;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MZZ;0.089;228.6494725;NK;A
PSP;2017;1;VL1824;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;RLI;0.047;94.61366593;NK;A
PSP;2018;1;VL2440;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SQC;0.002;19.24673878;NK;A
PSP;2018;1;VL0006;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;UUC;0.003;11.82232806;NK;A
PSP;2018;1;VL0612;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;WEG;0.186;269.3975859;NK;A
PSP;2018;1;VL1218;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CRA;0.095;216.4712651;NK;A
PSP;2018;1;VL1824;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MUE;0.375;3068.835289;NK;A
PSP;2018;1;VL2440;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MUX;0.07;419.7944456;NK;A
PSP;2018;1;VL0006;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MZZ;2.5;6422.73799;NK;A
PSP;2018;1;VL0612;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;OUB;0.01;23.1061488;NK;A
PSP;2018;1;VL1218;DTS;OTB;DEF;50D100;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SPU;0.125;423.7016941;NK;A
PSP;2019;1;VL1824;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CIL;0.036;158.8164589;0.001;A
PSP;2019;1;VL2440;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CTC;0.596;3356.767577;0;A
PSP;2019;1;VL0006;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;EOI;0.175;3356.767577;0.001;A
PSP;2019;2;VL0612;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;HKE;0.044;3356.767577;0.02;A
PSP;2019;3;VL1218;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;HMM;0.121;3356.767577;0.013;A
PSP;2019;1;VL1824;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MTS;0.015;3356.767577;0;A
PSP;2019;4;VL2440;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MUR;0.01;3356.767577;0;A
PSP;2019;1;VL0006;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MUT;1.313;3356.767577;0;A
PSP;2019;5;VL0612;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;OCC;4.209;3356.767577;0.425;A
PSP;2019;1;VL1218;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;PAC;0.003;3356.767577;0.013;A
PSP;2020;6;VL1824;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;RPG;0.179;3356.767577;0.032;A
PSP;2020;1;VL2440;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;RSE;0.001;3356.767577;0;A
PSP;2020;7;VL0006;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBA;0.332;3356.767577;0.391;A
PSP;2020;8;VL0612;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SRG;0.018;3356.767577;0.018;A
PSP;2020;1;VL1218;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA1_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SYC;0.017;3356.767577;0.026;A
PSP;2020;1;VL1824;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;ANK;0.605;3356.767577;4.19;A
PSP;2020;1;VL2440;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BRF;0.113;3356.767577;1.638;A
PSP;2020;1;VL0006;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CIL;0.132;3356.767577;0.357;N
PSP;2020;1;VL0612;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CTC;0.268;3356.767577;0;A
PSP;2014;1;VL1218;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;DPS;0.016;3356.767577;0.005;A
PSP;2014;1;VL1824;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;EOI;1.187;3356.767577;0.035;N
PSP;2014;1;VL2440;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;GFB;0.213;3356.767577;0.12;A
PSP;2014;1;VL0006;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;GUU;0.006;3356.767577;0;A
PSP;2014;1;VL0612;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;HKE;0.123;3356.767577;0.004;A
PSP;2014;2;VL1218;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;JOD;0.123;3356.767577;0;N
PSP;2014;3;VL1824;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;LDB;0.123;3356.767577;0.363;A
PSP;2014;1;VL2440;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MON;0.123;3356.767577;0.005;N
PSP;2014;4;VL0006;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MTS;0.123;3356.767577;0;A
PSP;2014;1;VL0612;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MUR;0.123;3356.767577;0.011;A
PSP;2015;5;VL1218;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MUT;0.123;3356.767577;0.003;N
PSP;2015;1;VL1824;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;NEP;0.123;3356.767577;0.001;A
PSP;2015;6;VL2440;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;OCC;0.123;3356.767577;0;N
PSP;2015;1;VL0006;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;PAC;0.123;3356.767577;0.002;A
PSP;2015;7;VL0612;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;POD;0.123;3356.767577;0.114;A
PSP;2015;8;VL1218;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBA;0.123;3356.767577;0;A
PSP;2016;1;VL1824;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBG;0.123;3356.767577;0;A
PSP;2016;1;VL2440;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBR;0.123;51.0161461;0;A
PSP;2016;1;VL0006;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SOL;0.123;62.98188354;0;A
PSP;2016;1;VL0612;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SQM;0.123;191.8992494;0.013;A
PSP;2016;1;VL1218;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SYC;0.123;5.313106065;1.889;A
PSP;2016;1;VL1824;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;1_GSA6_OTB_DEF_>=40_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;WHB;0.123;40.74231449;0.001;A
PSP;2017;1;VL2440;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BIB;0.031;48.25401044;NK;A
PSP;2017;1;VL0006;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;GBN;0.297;604.8640448;NK;A
PSP;2017;1;VL0612;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;GPD;0.009;163.2664816;NK;A
PSP;2017;1;VL1218;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;GUX;0.053;148.463506;NK;A
PSP;2017;1;VL1824;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;IAR;0.072;608.8699584;NK;A
PSP;2017;1;VL2440;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;LBE;0.003;70.96774924;NK;A
PSP;2017;1;VL0006;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MNZ;0.187;985.9364603;NK;A
PSP;2018;1;VL0612;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MZZ;0.69;1772.675685;NK;A
PSP;2018;1;VL1218;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;OMZ;0.024;34.08669863;NK;A
PSP;2018;1;VL1824;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;OUW;0.232;4579.955537;NK;A
PSP;2018;1;VL2440;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;RAJ;NA;NA;NK;A
PSP;2018;1;VL0006;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SCS;NA;NA;NK;A
PSP;2018;1;VL0612;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SOO;NA;NA;NK;A
PSP;2018;1;VL1218;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SQC;0.016;153.9739103;NK;A
PSP;2018;1;VL1824;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;TUR;0.005;75.27608118;NK;A
PSP;2018;1;VL2440;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NEU;NA;NK;NA;WEG;0.075;108.6280588;NK;A
PSP;2019;1;VL0006;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NEU;NA;NK;NA;ARY;0.018;92.27920283;NK;A
PSP;2019;1;VL0612;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NEU;NA;NK;NA;BAS;0.009;35.90000723;NK;A
PSP;2019;1;VL1218;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NEU;NA;NK;NA;CBC;0.592;1205.1909;NK;A
PSP;2019;1;VL1824;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;COE;0.008;16.04428526;NK;A
PSP;2019;1;VL2440;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CRA;0.02;45.57289792;NK;A
PSP;2019;1;VL0006;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CTB;0.011;42.57512512;NK;A
PSP;2019;1;VL0612;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;DEC;0;0;0.241;N
PSP;2019;1;VL1218;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;GUX;0;0;0.65;N
PSP;2019;1;VL1824;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;IAX;0;0;0.06;N
PSP;2019;1;VL2440;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;JAX;0.359;5086.562645;NK;A
PSP;2020;1;VL0006;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;JCR;0.91;12893.51534;NK;N
PSP;2020;1;VL0612;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;LEZ;0.261;779.8609061;NK;A
PSP;2020;1;VL1218;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;LKW;33.702;40368.91673;NK;N
PSP;2020;1;VL1824;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MAC;0.177;881.7612384;NK;A
PSP;2020;1;VL2440;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;EU;NGI;NA;NK;NA;MNZ;0.071;292.4512062;NK;A
PSP;2020;1;VL0006;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MUX;0.115;1175.794023;NK;A
PSP;2020;1;VL0612;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MZZ;0.189;514.5930491;NK;A
PSP;2020;1;VL1218;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;OUB;0.001;4.341396198;NK;A
PSP;2020;1;VL1824;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;PDZ;10.284;49125.96615;NK;N
PSP;2014;1;VL2440;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;EU;NGI;NA;NK;NA;RAJ;0.111;633.652279;NK;A
PSP;2014;2;VL0006;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SCS;0.038;44.03067053;NK;A
PSP;2014;3;VL0612;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SCY;0.014;143.1401419;NK;A
PSP;2014;1;VL1218;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SQC;0.019;107.0110469;NK;N
PSP;2014;4;VL1824;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SQE;0.002;34.59646299;NK;A
PSP;2014;1;VL2440;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SWA;0.025;354.2174544;NK;A
PSP;2014;5;VL0006;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;TGS;0.002;2.097645357;NK;A
PSP;2014;1;VL0612;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;UUC;0.003;3.037562381;NK;A
PSP;2015;6;VL1218;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;WEG;0.002;5.138190392;NK;A
PSP;2015;1;VL1824;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;WEX;0.012;41.38052667;NK;A
PSP;2015;7;VL2440;DTS;OTB;DEF;NK;OTB_DEF_>=40_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;WRX;0.003;43.34656988;NK;A
