country;year;quarter;vessel_length;fishing_tech;gear_type;target_assemblage;mesh_size_range;metier;supra_region;sub_region;eez_indicator;geo_indicator;specon_tech;deep;rectangle_type;rectangle_lat;rectangle_lon;c_square;totfishdays;confidential
ITA;2018;1;VL1824;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:1;10.601;N
ITA;2018;1;VL2440;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:1;1.014;N
ITA;2018;1;VL0006;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:1;5.872;N
ITA;2018;1;VL0612;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:1;0.534;N
ITA;2018;1;VL1218;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:113:1;3;N
ITA;2019;1;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:113:1;2;N
ITA;2019;1;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:113:1;2;N
ITA;2019;1;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:2;5.066;N
ITA;2019;2;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:2;4.865;N
ITA;2019;3;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:2;3.034;N
ITA;2019;1;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:2;1.012;N
ITA;2019;4;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:2;2.347;N
ITA;2019;1;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:113:2;1;N
ITA;2019;5;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:113:2;10;N
ITA;2019;1;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:113:2;1;N
ITA;2020;6;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:113:2;1;N
ITA;2020;1;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:113:2;3;N
ITA;2020;7;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:3;4.048;N
ITA;2020;8;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:3;4.01;N
ITA;2020;1;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:3;2.027;N
ITA;2020;1;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:3;2.627;N
ITA;2020;1;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:3;1.014;N
ITA;2020;1;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:3;5.057;N
ITA;2020;1;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:3;0.478;N
ITA;2014;1;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:3;4.551;N
ITA;2014;1;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:113:3;3;N
ITA;2014;1;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:113:3;1;N
ITA;2014;1;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:113:3;1;N
ITA;2014;1;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:4;1.014;N
ITA;2014;2;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:4;3.26;N
ITA;2014;3;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:4;1.012;N
ITA;2014;1;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:4;1.007;N
ITA;2014;4;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:4;1.006;N
ITA;2014;1;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:113:4;1;N
ITA;2015;5;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:113:4;1;N
ITA;2015;1;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:113:4;1;N
ITA;2015;6;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:114:1;6.795;N
ITA;2015;1;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:114:1;3.029;N
ITA;2015;7;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:114:1;1.006;N
ITA;2015;8;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:114:1;2;N
ITA;2016;1;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:114:1;1;N
ITA;2016;1;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:114:1;1;N
ITA;2016;1;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:114:1;1;N
ITA;2016;1;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:114:1;1;N
ITA;2016;1;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:114:2;1.004;N
ITA;2016;1;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:114:2;3.035;N
ITA;2017;1;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:114:2;0.399;N
ITA;2017;1;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:114:2;2.023;N
ITA;2017;1;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:114:2;1;N
ITA;2017;1;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:114:2;3;N
ITA;2017;1;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:1;2.002;N
ITA;2017;1;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:1;2.037;N
ITA;2017;1;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:1;1.014;N
ITA;2018;1;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:1;1.018;N
ITA;2018;1;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:1;0.41;N
ITA;2018;1;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:1;1.004;N
ITA;2018;1;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:1;1.007;N
ITA;2018;1;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:1;1.008;N
ITA;2018;1;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:1;1.006;N
ITA;2018;1;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:2;1.008;N
ITA;2018;1;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:2;1;N
ITA;2018;1;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:2;1;N
ITA;2019;1;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:2;29;N
ITA;2019;1;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:2;1;N
ITA;2019;1;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:2;2;N
ITA;2019;1;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:2;3;N
ITA;2019;1;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:2;5;N
ITA;2019;1;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:2;4;N
ITA;2019;1;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:120:2;14;N
ITA;2019;1;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:120:2;3;N
ITA;2019;1;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:120:2;1;N
ITA;2019;1;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:120:2;11;N
ITA;2020;1;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:3;16;N
ITA;2020;1;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:3;2;N
ITA;2020;1;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:3;1;N
ITA;2020;1;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:3;21;N
ITA;2020;1;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:3;1;N
ITA;2020;1;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:3;12;N
ITA;2020;1;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:3;2;N
ITA;2020;1;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:3;1;N
ITA;2020;1;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:4;10;N
ITA;2014;1;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:4;1;N
ITA;2014;2;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:4;1;N
ITA;2014;3;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:4;1;N
ITA;2014;1;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:4;1;N
ITA;2014;4;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:4;3;N
ITA;2014;1;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:120:4;1;N
ITA;2014;5;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:120:4;1;N
ITA;2014;1;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:121:1;3.449;N
ITA;2015;6;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:121:1;2.037;N
ITA;2015;1;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:121:1;3.433;N
ITA;2015;7;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:121:1;1.524;N
ITA;2015;8;VL0006;DTS;OTB;40D50;MDD;OTB_MDD_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:121:1;1.004;N
ITA;2015;1;VL0612;DTS;OTB;40D50;MDD;OTB_MDD_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:121:1;0.504;N
ITA;2015;1;VL1218;DTS;OTB;40D50;MDD;OTB_MDD_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:121:1;4.671;N
ITA;2016;1;VL1824;DTS;OTB;40D50;MDD;OTB_MDD_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:121:1;1;N
ITA;2016;1;VL2440;DTS;OTB;40D50;MDD;OTB_MDD_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:121:1;1;N
ITA;2016;2;VL0006;DTS;OTB;40D50;MDD;OTB_MDD_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:121:1;3;N
ITA;2016;3;VL0612;DTS;OTB;40D50;MDD;OTB_MDD_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:121:1;1.31;N
ITA;2016;1;VL1218;DTS;OTB;40D50;MDD;OTB_MDD_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:121:2;1.018;N
ITA;2016;4;VL1824;DTS;OTB;40D50;NK;NK;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:121:2;1.017;N
ITA;2017;1;VL2440;DTS;OTB;40D50;NK;NK;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:121:2;4.092;N
ITA;2017;5;VL0006;DTS;OTB;40D50;NK;NK;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:121:2;1.018;N
ITA;2017;1;VL0612;DTS;OTB;40D50;NK;NK;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:121:2;1.014;N
ITA;2017;6;VL1218;DTS;OTB;NK;NK;NK;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:121:2;0.411;N
ITA;2017;1;VL1824;FPO;DRB;NA;MOL;DRB_MOL_0_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:121:2;2.647;N
ITA;2017;7;VL2440;FPO;DRB;NA;MOL;DRB_MOL_0_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:121:2;1;N
ITA;2017;8;VL0006;FPO;DRB;NA;MOL;DRB_MOL_0_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:121:2;1;N
ITA;2018;1;VL0612;FPO;DRB;NA;MOL;DRB_MOL_0_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:121:2;1;N
ITA;2018;1;VL1218;FPO;FPO;NA;DEF;FPO_DEF_0_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:121:2;2;N
ITA;2018;1;VL1824;FPO;FPO;NA;DEF;FPO_DEF_0_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:121:2;1;N
ITA;2018;1;VL2440;FPO;FPO;NA;DEF;FPO_DEF_0_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:121:3;1.018;N
ITA;2018;2;VL0006;FPO;FPO;NA;DEF;FPO_DEF_0_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:121:3;1.018;N
ITA;2018;3;VL0612;FPO;FPO;NA;NK;NK;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:121:3;3.161;N
ITA;2018;1;VL1218;FPO;FPO;NA;NK;NK;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:121:3;2.563;N
ITA;2018;4;VL1824;FPO;FPO;NA;NK;NK;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:121:3;0.753;N
ITA;2018;1;VL2440;FPO;FPO;NA;NK;NK;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:121:3;3.041;N
ITA;2019;5;VL0006;FPO;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:121:4;3.05;N
ITA;2019;1;VL0612;FPO;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:121:4;1.018;N
ITA;2019;6;VL1218;FPO;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:121:4;6.07;N
ITA;2019;1;VL1824;FPO;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:121:4;1.018;N
ITA;2019;7;VL2440;FPO;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:121:4;1.008;N
ITA;2019;8;VL0006;FPO;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:121:4;7.114;N
ITA;2019;1;VL0612;FPO;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:121:4;0.5;N
ITA;2019;1;VL1218;FPO;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:122:1;1.008;N
ITA;2019;1;VL1824;FPO;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:122:1;3.048;N
ITA;2019;1;VL2440;FPO;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:122:1;3.416;N
ITA;2020;1;VL0006;FPO;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:122:1;0.998;N
ITA;2020;1;VL0612;FPO;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:122:1;4.67;N
ITA;2020;1;VL1218;FPO;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:122:1;1.086;N
ITA;2020;1;VL1824;FPO;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:122:1;2.033;N
ITA;2020;1;VL2440;FPO;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:122:1;4;N
ITA;2020;1;VL0006;FPO;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:122:2;1.016;N
ITA;2020;1;VL0612;FPO;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:122:2;1.413;N
ITA;2020;1;VL1218;FPO;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:122:2;6.987;N
ITA;2020;1;VL1824;FPO;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:122:2;2.131;N
ITA;2014;1;VL2440;FPO;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:122:2;4.064;N
ITA;2014;1;VL0006;FPO;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:122:2;5.048;N
ITA;2014;1;VL0612;FPO;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:122:2;8.521;N
ITA;2014;1;VL1218;FPO;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:122:2;1;N
ITA;2014;1;VL1824;FPO;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:122:2;2;N
ITA;2014;1;VL2440;FPO;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:122:2;1;N
ITA;2014;1;VL0006;FPO;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:122:2;1;N
ITA;2014;1;VL0612;FPO;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:122:2;0.49;N
ITA;2015;1;VL1218;FPO;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:122:3;3.643;N
ITA;2015;1;VL1824;FPO;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:122:3;2.994;N
ITA;2015;1;VL2440;FPO;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:122:3;3.035;N
ITA;2015;1;VL0006;FPO;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:122:3;1.014;N
ITA;2015;1;VL0612;FPO;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:122:3;1.018;N
ITA;2015;1;VL1218;FPO;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:122:3;2.251;N
ITA;2016;1;VL1824;FPO;GNS;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:122:3;1;N
ITA;2016;1;VL2440;FPO;GNS;NK;NK;NK;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:122:3;1;N
ITA;2016;1;VL0006;FPO;GNS;NK;NK;NK;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:122:4;0.611;N
ITA;2016;1;VL0612;FPO;GNS;NK;SLP;GNS_SLP_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:122:4;0.998;N
ITA;2016;1;VL1218;FPO;GTN;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:122:4;0.515;N
ITA;2016;1;VL1824;FPO;GTN;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:122:4;1.525;N
ITA;2017;1;VL2440;FPO;LLS;NA;DEF;LLS_DEF_0_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:122:4;1.004;N
ITA;2017;1;VL0006;HOK;DRB;NA;MOL;DRB_MOL_0_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:122:4;1;N
ITA;2017;1;VL0612;HOK;DRB;NA;NK;NK;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:123:1;2.568;N
