country;year;quarter;vessel_length;fishing_tech;gear_type;target_assemblage;mesh_size_range;metier;supra_region;sub_region;eez_indicator;geo_indicator;specon_tech;deep;rectangle_type;rectangle_lat;rectangle_lon;c_square;species;totwghtlandg;totvallandg;confidential
PSP;2015;3;VL0006;DRB;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:111:3;SMA;0.089885;0;NA
PSP;2016;1;VL0612;DRB;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:111:3;BSH;2.339211;0;NA
PSP;2016;4;VL1218;DRB;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:111:3;SAI;0.082502;0;NA
PSP;2016;1;VL1824;DRB;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:111:3;YFT;30.152672;0;NA
PSP;2016;5;VL2440;DRB;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:111:4;SWO;2.671086;0;NA
PSP;2016;1;VL0006;DRB;LLS;NA;DEF;LLS_DEF_0_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:111:4;BET;0.249936;0;NA
PSP;2016;6;VL0612;DRB;LLS;NA;DEF;LLS_DEF_0_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:111:4;SMA;0.5381;0;NA
PSP;2017;1;VL1218;DRB;LLS;NA;DEF;LLS_DEF_0_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:111:4;BSH;12.372061;0;NA
PSP;2017;7;VL1824;DRB;LLS;NA;DEF;LLS_DEF_0_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:111:4;SAI;0.02656;0;NA
PSP;2017;8;VL2440;DRB;NK;NK;NK;NK;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:111:4;BET;1;0;NA
PSP;2017;1;VL0006;DTS;OTB;40D50;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:111:4;SKJ;4.992593;0;NA
PSP;2017;2;VL0612;DTS;OTB;40D50;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:111:4;YFT;3;0;NA
PSP;2017;3;VL1218;DTS;OTB;40D50;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:111:4;BET;0.11;0;NA
PSP;2017;1;VL1824;DTS;OTB;40D50;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:111:4;YFT;33.877;0;NA
PSP;2018;4;VL2440;DTS;OTB;40D50;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:112:1;SAI;0.041251;0;NA
PSP;2018;1;VL0006;DTS;OTB;40D50;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:112:1;BSH;16.430864;0;NA
PSP;2018;5;VL0612;DTS;OTB;40D50;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:112:1;BET;0.954059;0;NA
PSP;2018;1;VL1218;DTS;OTB;40D50;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:112:1;SMA;0.618062;0;NA
PSP;2018;6;VL1824;DTS;OTB;40D50;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:112:1;MLS;0.351886;0;NA
PSP;2018;1;VL2440;DTS;OTB;40D50;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:112:1;SWO;2.390496;0;NA
PSP;2018;7;VL0006;DTS;OTB;40D50;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:112:1;SKJ;3.994074;0;NA
PSP;2018;8;VL0612;DTS;OTB;40D50;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:112:1;SKJ;0.998519;0;NA
PSP;2018;1;VL1218;DTS;OTB;40D50;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:112:1;YFT;140.70229;0;NA
PSP;2019;1;VL1824;DTS;OTB;40D50;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:112:1;BET;1.408;0;NA
PSP;2019;1;VL2440;DTS;OTB;40D50;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:112:1;SKJ;7.362;0;NA
PSP;2019;1;VL0006;DTS;OTB;40D50;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:112:1;YFT;1.133;0;NA
PSP;2019;1;VL0612;DTS;OTB;40D50;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:112:1;GBA;0.056;0;NA
PSP;2019;1;VL1218;DTS;OTB;40D50;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:112:1;LOB;0.011;0;NA
PSP;2019;1;VL1824;DTS;OTB;40D50;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:112:1;RRU;0.116;0;NA
PSP;2019;1;VL2440;DTS;OTB;40D50;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:112:2;RUB;0.154;0;NA
PSP;2019;1;VL0006;DTS;OTB;40D50;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:112:2;WAH;0.031;0;NA
PSP;2019;1;VL0612;DTS;OTB;40D50;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:112:2;BET;4.568;0;NA
PSP;2019;1;VL1218;DTS;OTB;40D50;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:112:2;FRI;2.299;0;NA
PSP;2020;1;VL1824;DTS;OTB;40D50;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:112:2;LTA;3.998;0;NA
PSP;2020;1;VL2440;DTS;OTB;40D50;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:112:2;SKJ;13.375;0;NA
PSP;2020;1;VL0006;DTS;OTB;40D50;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:112:2;YFT;4.049;0;NA
PSP;2020;1;VL0612;DTS;OTB;40D50;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:112:2;SMA;0.354736;0;NA
PSP;2020;1;VL1218;DTS;OTB;40D50;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:112:2;BSH;29.123999;0;NA
PSP;2020;1;VL1824;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:112:2;BET;1.045055;0;NA
PSP;2020;1;VL2440;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:112:2;SAI;0.165004;0;NA
PSP;2020;1;VL0006;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:112:2;SSP;0.248054;0;NA
PSP;2020;1;VL0612;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:112:2;SWO;2.957194;0;NA
PSP;2014;1;VL1218;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:112:2;SPF;0.085741;0;NA
PSP;2014;1;VL1824;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:112:2;BSH;5.123999;0;NA
PSP;2014;1;VL2440;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:112:3;BLM;0.086005;0;NA
PSP;2014;1;VL0006;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:112:3;SAI;0.029965;0;NA
PSP;2014;1;VL0612;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:112:3;SMA;0.655014;0;NA
PSP;2014;1;VL1218;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:112:3;BET;0.482741;0;NA
PSP;2014;1;VL1824;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:112:3;SWO;1.639;0;NA
PSP;2014;1;VL2440;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:112:3;BET;9.346;0;NA
PSP;2015;1;VL0006;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:112:3;FRI;2.921;0;NA
PSP;2015;1;VL0612;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:112:3;SKJ;41.237;0;NA
PSP;2015;1;VL1218;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:112:3;YFT;7.817;0;NA
PSP;2015;1;VL1824;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:112:3;BET;5.188;0;NA
PSP;2015;1;VL2440;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:112:3;FRI;1.991;0;NA
PSP;2015;1;VL0006;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:112:4;SKJ;19.273;0;NA
PSP;2016;1;VL0612;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:112:4;YFT;4.46;0;NA
PSP;2016;1;VL1218;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:112:4;BUM;0.11;0;NA
PSP;2016;1;VL1824;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:112:4;CNT;0.657;0;NA
PSP;2016;1;VL2440;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:112:4;DOL;0.058;0;NA
PSP;2016;1;VL0006;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:112:4;GBA;0.139;0;NA
PSP;2016;1;VL0612;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:112:4;LOB;0.047;0;NA
PSP;2017;1;VL1218;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:112:4;MZZ;2.628;0;NA
PSP;2017;1;VL1824;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:112:4;RRU;1.996;0;NA
PSP;2017;1;VL2440;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:112:4;RUB;0.066;0;NA
PSP;2017;1;VL0006;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:112:4;SAI;0.08;0;NA
PSP;2017;1;VL0612;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:112:4;SMA;0.14159;0;NA
PSP;2017;1;VL1218;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:112:4;SWO;0.154164;0;NA
PSP;2017;1;VL1824;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:112:4;BSH;1.85977;0;NA
PSP;2018;1;VL2440;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:1;BET;3.23;0;NA
PSP;2018;1;VL0006;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:1;FRI;1;0;NA
PSP;2018;1;VL0612;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:1;SKJ;22.355;0;NA
PSP;2018;1;VL1218;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:1;YFT;4.968;0;NA
PSP;2018;1;VL1824;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:1;BET;4.55;0;NA
PSP;2018;1;VL2440;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:1;FRI;1.106;0;NA
PSP;2018;1;VL0006;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:1;SKJ;9.762;0;NA
PSP;2018;1;VL0612;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:1;YFT;4.136;0;NA
PSP;2018;1;VL1218;DTS;OTB;50D100;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:113:1;BET;6.627;0;NA
PSP;2019;1;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:113:1;FRI;4.998;0;NA
PSP;2019;1;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:113:1;SKJ;26.749;0;NA
PSP;2019;1;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:2;YFT;5.617;0;NA
PSP;2019;2;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:2;GBA;0.263;0;NA
PSP;2019;3;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:2;RRU;0.093;0;NA
PSP;2019;1;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:2;RUB;0.263;0;NA
PSP;2019;4;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:2;BET;3.015;0;NA
PSP;2019;1;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:113:2;SKJ;13.779;0;NA
PSP;2019;5;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:113:2;YFT;2.189;0;NA
PSP;2019;1;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:113:2;CNT;0.32;0;NA
PSP;2020;6;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:113:2;GBA;0.148;0;NA
PSP;2020;1;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:113:2;LOB;0.034;0;NA
PSP;2020;7;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:3;RRU;5.035;0;NA
PSP;2020;8;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:3;RUB;1.467;0;NA
PSP;2020;1;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:3;TRG;0.001;0;NA
PSP;2020;1;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:3;YTL;0.002;0;NA
PSP;2020;1;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:3;BET;5.624;0;NA
PSP;2020;1;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:3;FRI;1.097;0;NA
PSP;2020;1;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:3;SKJ;15.263;0;NA
PSP;2014;1;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:3;YFT;26.43;0;NA
PSP;2014;1;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:113:3;BET;3.017;0;NA
PSP;2014;1;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:113:3;FRI;3.187;0;NA
PSP;2014;1;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:113:3;SKJ;15.796;0;NA
PSP;2014;1;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:4;YFT;2.432;0;NA
PSP;2014;2;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:4;BET;2.5;0;NA
PSP;2014;3;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:4;BLT;5.5425;0;NA
PSP;2014;1;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:4;SKJ;17.524272;0;NA
PSP;2014;4;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:113:4;YFT;24.122137;0;NA
PSP;2014;1;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:113:4;BET;13.838;0;NA
PSP;2015;5;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:113:4;FRI;5.262;0;NA
PSP;2015;1;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:113:4;SKJ;66.516;0;NA
PSP;2015;6;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:114:1;YFT;61.619;0;NA
PSP;2015;1;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:114:1;BET;2.639;0;NA
PSP;2015;7;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:114:1;FRI;14.547;0;NA
PSP;2015;8;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:114:1;SKJ;12.064;0;NA
PSP;2016;1;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:114:1;YFT;1.922;0;NA
PSP;2016;1;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:114:1;CNT;0.051;0;NA
PSP;2016;1;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:114:1;GBA;0.035;0;NA
PSP;2016;1;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:114:1;RRU;0.151;0;NA
PSP;2016;1;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:114:2;RUB;0.078;0;NA
PSP;2016;1;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:114:2;WAH;0.007;0;NA
PSP;2017;1;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:114:2;BET;9.529;0;NA
PSP;2017;1;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:114:2;SKJ;36.167;0;NA
PSP;2017;1;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:114:2;YFT;8.144;0;NA
PSP;2017;1;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:114:2;BUM;0.175;0;NA
PSP;2017;1;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:1;CNT;0.022;0;NA
PSP;2017;1;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:1;DOL;0.044;0;NA
PSP;2017;1;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:1;GBA;0.07;0;NA
PSP;2018;1;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:1;KYS;0.001;0;NA
PSP;2018;1;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:1;LOB;0.004;0;NA
PSP;2018;1;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:1;MZZ;6.57;0;NA
PSP;2018;1;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:1;RRU;0.025;0;NA
PSP;2018;1;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:1;RUB;0.038;0;NA
PSP;2018;1;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:1;TRG;0.001;0;NA
PSP;2018;1;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:2;WAH;0.063;0;NA
PSP;2018;1;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:2;WHM;0.061;0;NA
PSP;2018;1;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:2;YTL;0.001;0;NA
PSP;2019;1;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:2;BET;7.487;0;NA
PSP;2019;1;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:2;FRI;2.069;0;NA
PSP;2019;1;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:2;SKJ;36.502;0;NA
PSP;2019;1;VL1824;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:2;YFT;6.15;0;NA
PSP;2019;1;VL2440;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:2;BLT;3.695;0;NA
PSP;2019;1;VL0006;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:120:2;YFT;12.648855;0;NA
PSP;2019;1;VL0612;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:120:2;SKJ;51.329594;0;NA
PSP;2019;1;VL1218;DTS;OTB;NK;DEF;OTB_DEF_>=40_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:120:2;BET;4;0;NA
